x,y
205,0.9889
205,1.1333
205,0.8573
205,1.0195
205,0.9347
205,1.0025
205,0.9575
205,1.128
205,0.9287
205,0.8625
205,1.1042
205,0.8926
205,0.8314
205,0.9835
205,1.0207
205,0.968
205,1.0614
205,0.9147
206,0.9463
206,0.9789
206,1.103
206,0.9964
206,1.0754
206,1.1315
206,1.0258
206,1.0187
206,0.9991
206,1.0676
206,0.9209
206,0.8949
206,1.0369
206,1.0116
206,0.996
206,1.0439
206,0.9866
206,1.2497
206,0.9241
206,1.0212
207,0.9231
207,1.0073
207,0.9323
207,0.9506
207,1.0548
207,1.0443
207,0.9919
207,0.9305
207,1.016
207,1.0306
207,0.9973
207,1.006
207,1.0696
207,1.0867
207,1.1161
207,1.1281
207,1.2554
207,0.9551
207,1.0084
208,1.1383
208,0.9273
208,0.9767
208,0.9951
208,0.9185
208,0.9695
208,0.948
208,0.9611
208,0.9756
208,0.9376
208,0.9847
208,1.0044
208,1.0762
208,0.9917
208,1.0361
208,1.1076
208,1.122
208,0.8672
208,0.9268
208,1.0505
208,1.0533
208,0.9519
208,1.0946
208,1.0883
208,1.0004
208,1.1712
208,1.0576
208,1.1357
209,0.9919
209,0.9653
209,1.0548
209,0.9528
209,1.0701
209,0.8708
209,0.8736
209,1.0698
209,1.1043
209,0.9579
209,1.0079
209,0.9289
209,0.9886
209,0.9255
209,1.0232
209,0.9867
209,1.126
209,1.1271
209,1.0239
209,1.1523
209,0.9017
209,0.9788
209,1.2999
209,0.8826
209,1.0261
209,0.922
209,0.9663
209,0.9962
209,1.1732
210,1.0235
210,1.1335
210,1.1707
210,1.008
210,1.1595
210,0.9184
210,1.06
210,0.9911
210,1.1245
210,1.035
210,1.0629
210,0.9418
210,0.978
210,1.0146
210,1.3683
210,0.8863
210,1.0563
210,0.8743
210,1.1382
210,1.054
210,0.8845
210,1.0023
210,0.9525
210,0.9989
210,1.0604
211,0.977
211,1.2317
211,0.8252
211,0.9584
211,1.2005
211,1.0276
211,0.909
211,1.0702
211,1.0427
211,0.9488
211,1.0779
211,0.9821
211,1.0088
211,0.9207
211,0.9365
212,0.9968
212,1.0373
212,1.0555
212,1.0493
212,0.9667
212,0.995
212,0.9455
212,0.9858
212,0.8942
212,1.2847
212,1.0469
212,0.9836
212,0.9687
212,0.9436
212,1.0694
212,1.0153
212,0.9111
212,1.1525
212,0.9826
212,1.0869
212,1.3603
212,0.9472
212,1.1112
212,0.9555
212,1.1263
213,0.9925
213,1.1023
213,1.0975
213,0.9605
213,1.1819
213,1.1426
213,1.1029
213,1.04
213,0.9026
213,1.0479
213,1.0217
213,1.0413
213,0.9808
213,0.89
213,0.9434
213,1.0137
213,1.0539
213,1.0147
213,1.1926
213,1.0256
213,0.9902
214,1.012
214,0.9169
214,1.023
214,1.0976
214,1.0578
214,1.0152
214,1.0182
214,1.0037
214,1.0292
214,0.9088
214,0.9983
214,1.0441
214,0.9418
214,0.9962
214,1.111
214,0.9921
214,1.1581
214,1.0311
214,0.9059
214,1.0007
215,1.0391
215,0.9282
215,0.9866
215,0.9492
215,0.9604
215,0.9465
215,1.0215
215,1.0234
215,0.96
215,1.034
215,0.9947
215,1.1549
215,1.047
215,0.9613
215,1.153
215,1.0695
215,1.0538
215,0.9028
215,0.9393
215,1.0762
215,0.873
215,1.0286
215,1.0482
215,0.9655
215,1.0559
215,1.0675
215,0.9316
215,1.0213
215,0.9033
216,1.0514
216,1.4559
216,0.9281
216,0.8992
216,0.9453
216,1.0291
216,0.9061
216,1.0861
216,0.9723
216,1.0608
216,0.9657
216,0.9343
216,1.1488
216,1.0082
216,1.0716
216,0.9008
216,1.0188
216,0.9564
216,1.0937
216,1.133
216,1.1861
216,0.9499
216,1.0101
216,0.8476
216,0.9982
216,0.9881
216,0.854
216,0.9984
216,0.9985
216,0.9982
216,1.099
217,1.0077
217,1.0252
217,1.042
217,1.0032
217,1.0217
217,0.9928
217,0.8858
217,1.0845
217,0.9976
217,0.9385
217,1.0157
217,1.0108
217,1.1077
217,0.9795
217,0.8656
217,0.9534
217,1.0263
217,0.9349
217,1.0611
218,1.1355
218,0.9877
218,1.0433
218,1.1198
218,0.9836
218,1.061
218,0.9194
218,0.9375
218,1.1122
218,0.9444
218,1.0261
218,1.0345
218,0.9833
218,1.0606
218,0.9313
218,1.0306
218,1.0577
218,1.0383
218,0.9762
218,0.986
218,1.0768
218,0.982
218,0.9691
219,1.1827
219,0.821
219,1.0536
219,1.0097
219,0.8645
219,1.1058
219,0.8931
219,1.1129
219,1.0085
219,1.1621
219,0.9887
219,1.0334
219,0.9378
219,1.0748
219,1.1163
219,1.0527
219,1.0043
219,0.9697
219,0.9746
219,1.0321
219,0.969
219,0.9924
219,1.0449
219,0.9317
220,1.1651
220,1.0605
220,1.0227
220,1.066
220,1.1066
220,0.9709
220,1.0378
220,0.9005
220,0.8811
220,1.0348
220,1.009
220,0.9926
220,1.031
220,1.1098
220,1.0107
220,0.9902
220,0.9441
220,1.0481
220,1.0219
220,1.0535
220,1.133
220,1.074
220,1.0184
220,0.9317
220,1.1532
220,1.0258
221,0.9804
221,1.117
221,1.0385
221,1.1406
221,0.9255
221,1.0471
221,0.9722
221,1.0458
221,1.0044
221,1.1026
221,0.9157
221,0.937
221,1.0452
221,1.0547
221,1.0141
221,0.9605
221,0.8729
221,0.876
222,1.0376
222,0.9706
222,1.1437
222,0.9604
222,1.0572
222,0.9488
222,1.1492
222,1.1765
222,1.2384
222,0.9435
222,0.8725
222,0.9683
222,1.0647
222,1.0876
222,1.0574
222,0.9988
222,0.9696
222,1.0681
222,0.8917
222,0.9803
222,0.9196
222,0.8278
222,0.9961
223,0.9492
223,1.013
223,1.0042
223,0.9554
223,1.0231
223,0.8969
223,0.9535
223,0.9769
223,1.0307
223,0.9776
223,1.0571
223,0.9425
223,1.031
223,1.0006
223,1.014
223,1.0799
223,1.0895
223,0.8672
223,1.0408
223,1.002
224,1.0546
224,0.9024
224,0.96
224,1.1099
224,1.0398
224,0.9254
224,1.0159
224,1.0354
224,1.0122
224,0.9609
224,1.0975
224,0.9994
224,1.1002
224,0.987
224,1.1492
224,0.8284
224,1.0851
224,0.9659
224,1.0586
224,1.1874
224,1.0808
225,0.9649
225,1.2028
225,1.0567
225,0.7957
225,1.1941
225,0.9374
225,1.152
225,1.0382
225,0.9919
225,0.9637
225,1.0739
225,1.312
225,0.9539
225,0.9108
225,1.1993
225,0.962
225,0.944
225,1.0794
225,0.8849
225,0.8969
225,0.9184
225,1.042
225,0.8611
225,0.9513
225,1.1381
225,1.0659
225,1.0429
225,0.889
225,1.0336
225,0.9728
225,1.0951
225,0.9926
226,0.9537
226,0.948
226,1.0135
226,1.0099
226,1.019
226,1.0885
226,0.9921
226,0.9575
226,1.0428
226,1.0359
226,1.0617
226,0.8918
226,1.0613
226,1.0966
226,1.014
226,0.9611
226,1.0175
226,0.8974
226,1.0475
227,1.0677
227,0.9639
227,0.9618
227,0.929
227,0.9454
227,0.9568
227,1.0046
227,1.0038
227,1.0001
227,0.9448
227,1.0199
227,1.0619
227,0.9659
227,1.1447
227,1.0379
227,0.9858
227,0.9855
227,1.1375
227,1.0577
227,0.9081
227,0.9494
227,1.1101
227,0.9804
227,0.8881
227,1.0196
227,1.0208
228,0.8951
228,1.1207
228,1.2173
228,1.1388
228,0.875
228,1.012
228,0.9045
228,0.9143
228,0.9638
228,0.9122
228,0.9128
228,1.1518
228,1.0152
228,1.0641
228,1.0391
228,0.9864
228,1.0428
228,1.0276
228,1.0228
228,1.0303
229,1.0671
229,0.9319
229,1.0578
229,0.924
229,0.9628
229,1.1047
229,1.0339
229,1.101
229,0.9547
229,0.9685
229,0.9028
229,1.033
229,1.0467
229,1.1914
229,1.0033
229,1.0596
230,0.9731
230,0.9935
230,1.0393
230,0.9232
230,1.0431
230,0.9653
230,0.9256
230,0.9472
230,0.9814
230,1.0861
230,0.9583
230,1.0496
230,0.8903
230,0.864
230,0.9494
230,1.0931
230,1.2425
230,0.9154
230,0.9797
230,0.9141
230,0.9779
230,1.0333
230,1.0486
230,1.0083
230,0.888
230,1.0552
230,0.998
230,1.0908
230,1.0912
230,1.0343
231,0.9192
231,0.9298
231,1.0067
231,0.9468
231,1.0451
231,1.3726
231,1.3314
231,1.1248
231,1.0071
231,0.8532
231,0.9391
231,1.01
231,0.9554
231,1.0208
231,1.0064
231,0.9638
231,1.1534
231,1.019
231,0.8897
231,1.0317
231,1.1676
231,0.9962
231,0.9971
231,0.9368
232,1.1713
232,1.1154
232,0.8906
232,1.0629
232,1.0797
232,1.1105
232,1.0952
232,0.9083
232,1.0032
232,0.9848
232,0.9361
232,1.1196
232,1.136
232,1.0145
232,0.9526
232,0.9836
232,0.9496
232,0.9944
232,0.9732
232,1.1022
232,1.0618
232,0.8725
232,1.0157
232,1.114
233,1.1969
233,0.9764
233,1.0279
233,1.1312
233,0.9729
233,0.8994
233,0.9264
233,1.0463
233,1.0448
233,1.0214
233,0.9266
233,0.9373
233,0.9762
233,1.0978
233,0.9383
233,1.0675
233,0.9441
233,1.1808
233,0.965
233,1.1658
233,1.0249
233,1.0775
233,1.0223
233,1.0385
233,1.0505
233,1.2167
233,1.0127
233,0.9626
233,1.0438
233,1.1025
233,0.9855
233,1.004
234,1.0806
234,0.9728
234,0.9939
234,1.008
234,1.008
234,1.159
234,0.9783
234,1.003
234,1.0702
234,1.15
234,0.8583
234,0.9311
235,0.9133
235,0.9475
235,0.9098
235,1.0929
235,1.0563
235,1.0826
235,1.07
235,1.1108
235,1.0107
235,1.2718
235,0.9958
235,1.0769
235,0.947
235,0.9861
235,0.969
235,0.9662
235,0.9635
235,0.9182
236,1.0441
236,0.9181
236,1.028
236,0.991
236,0.9524
236,0.9684
236,1.0839
236,0.9065
236,1.1481
236,0.9332
236,0.9328
236,1.0128
236,0.9229
236,1.023
236,0.9493
236,0.8299
237,1.1177
237,1.0294
237,1.0903
237,1.0755
237,0.9603
237,0.9609
237,0.9802
237,1.0744
237,0.8978
237,1.0392
237,1.0515
237,0.9796
237,0.9933
237,1.1383
237,0.9962
237,1.067
237,0.9102
237,1.0781
237,1.2106
237,1.0804
237,0.8944
237,1.0493
238,1.0493
238,0.8934
238,0.9545
238,0.9853
238,1.0392
238,1.0261
238,0.9692
238,1.0926
238,1.0679
238,1.0267
238,1.0765
238,0.9731
238,0.9408
238,0.9936
238,0.9998
238,1.0407
238,0.9518
238,1.4532
238,1.0005
238,0.9589
238,0.9942
239,1.0935
239,0.9123
239,0.8747
239,1.129
239,1.0652
239,0.9613
239,1.0217
239,1.038
239,0.9871
239,0.9573
239,1.0473
239,0.9265
239,0.9155
239,0.9765
239,0.9357
239,1.0064
239,0.9128
239,1.051
239,0.9752
240,1.0479
240,0.9973
240,1.0213
240,1.0373
240,1.0478
240,0.9552
240,0.9873
240,1.0433
240,0.9336
240,1.097
240,1.0716
240,0.9994
240,1.0765
240,1.1983
240,1.0258
240,1.046
240,0.9398
240,1.0466
240,1.0802
240,1.0458
240,1.036
240,0.9103
240,0.9559
240,1.1101
240,1.0332
240,1.1392
240,1.0764
241,1.0012
241,0.9394
241,1.0592
241,0.9864
241,0.9967
241,0.9946
241,0.946
241,1.1164
241,0.9141
241,0.9876
241,0.9758
241,1.0692
241,0.9507
241,0.928
241,0.9775
241,0.9965
241,0.9903
241,0.9527
241,0.96
241,0.8409
241,1.0494
241,1.1431
241,1.1495
241,0.9957
241,1.0063
241,1.0616
241,0.9765
241,0.9697
241,1.2058
241,0.9423
241,0.8913
241,0.9956
242,0.8799
242,0.9547
242,0.9545
242,0.9731
242,0.9219
242,0.8659
242,0.9129
242,0.9307
242,0.9334
242,1.9095
242,1.1546
242,1.1909
242,1.2672
242,1.0506
242,1.0509
242,1.0698
242,1.0341
242,1.1395
242,1.1278
242,1.1583
243,0.9498
243,0.9592
243,1.0331
243,0.8947
243,0.9175
243,1.0365
243,0.9894
243,1.0578
243,0.8981
243,0.9906
243,1.0782
243,0.9549
243,0.9425
243,0.9436
243,1.049
243,0.9274
243,1.0162
244,1.0283
244,0.9958
244,0.9621
244,0.955
244,1.1107
244,1.0589
244,1.118
244,1.0646
244,1.0725
244,1.0311
244,1.0519
244,0.9091
244,1.0245
244,1.033
244,1.0583
244,1.0324
245,0.9024
245,0.992
245,1.0378
245,1.0696
245,1.101
245,0.8727
245,0.9564
245,1.0008
245,1.1847
245,1.0902
245,0.9356
245,1.0198
245,1.0283
245,1.0264
245,1.0369
245,0.9024
245,0.9801
245,0.953
245,0.9421
245,0.8272
245,1.0864
245,1.0358
245,1.0329
245,1.1203
245,0.9008
245,1.0582
246,1.0291
246,1.2538
246,0.9091
246,1.0055
246,1.0465
246,1.0306
246,1.0115
246,0.9815
246,0.9788
246,1.115
246,0.9561
246,0.9095
246,0.991
246,0.949
246,1.0145
246,0.9786
246,0.9412
246,0.9249
246,1.0054
246,1.0898
246,1.0427
246,0.9793
246,1.0585
246,1.1022
246,1.0009
246,0.9037
246,0.9207
246,0.8641
247,0.9122
247,1.1142
247,1.1626
247,0.8996
247,0.9527
247,1.1135
247,1.045
247,1.0362
247,0.9172
247,1.0156
247,1.0157
247,0.9463
247,0.9383
247,1.7521
247,1.0383
247,0.9666
247,1.0704
247,0.9693
247,1.1941
247,1.0903
247,0.9058
248,0.828
248,1.2482
248,1.1433
248,0.9393
248,1.1291
248,1.057
248,0.9746
248,1.0523
248,1.0811
248,0.9603
248,0.8892
248,0.9634
248,1.0579
248,1.0893
248,0.9441
248,1.0771
249,1.2088
249,1.0508
249,0.9694
249,1.0631
249,0.917
249,1.0332
249,1.1446
249,1.0027
249,1.1838
249,0.9313
249,0.941
249,1.1396
249,1.2377
249,0.9345
249,0.9667
249,0.9491
249,1.1519
249,0.9507
249,0.935
249,1.1166
249,1.2242
249,1.0336
249,1.0641
249,0.9825
249,1.1126
249,1.0749
249,1.0062
249,0.9792
250,0.9718
250,1.0353
250,0.9254
250,1.0365
250,0.9621
250,0.9104
250,0.9546
250,0.9904
250,1.1362
250,1.1757
250,1.0653
250,1.0542
250,1.0801
250,1.1533
250,0.8426
250,0.947
250,1.2779
250,0.9969
250,1.0668
250,1.1107
250,0.9202
250,0.8777
250,1.1699
250,1.2157
250,0.8867
250,1.0348
251,0.9466
251,1.1202
251,1.0931
251,0.9303
251,1.0406
251,1.0251
251,1.0712
251,0.9474
251,1.1203
251,1.0215
251,0.9098
251,1.0815
251,1.0035
251,1.0004
251,1.0231
251,0.9602
251,0.9599
251,0.9879
251,0.8782
251,0.9811
251,0.8396
252,0.961
252,0.9939
252,0.9491
252,1.0043
252,0.9012
252,0.9941
252,1.0086
252,0.9779
252,0.9061
252,0.9474
252,1.1021
252,1.0396
252,0.9201
252,0.8803
252,1.0026
252,0.8794
252,0.9225
252,1.0346
253,1.1151
253,0.9619
253,0.9653
253,1.0461
253,1.109
253,0.9629
253,1.115
253,0.9297
253,1.0334
253,1.0898
253,1.0453
253,1.1472
253,1.011
253,1.0898
253,1.1984
253,1.0279
253,0.9348
253,1.051
253,0.8195
253,0.9444
253,1.0806
253,0.9213
253,1.0588
253,0.9712
253,0.9985
254,1.1774
254,0.8815
254,0.8971
254,0.9691
254,1.0639
254,1.2331
254,0.982
254,1.0341
254,1.06
254,1.2756
254,0.9667
254,0.8935
254,0.983
254,1.0874
254,0.9775
254,1.0928
254,0.9361
254,1.0109
254,1.0665
254,0.9976
254,1.0471
254,0.9429
254,1.0764
255,0.8742
255,1.01
255,1.2321
255,0.9796
255,1.0407
255,1.0743
255,1.061
255,0.9773
255,1.017
255,0.9594
255,1.0331
255,0.8322
255,1.1009
255,1.0431
255,1.01
255,1.1208
255,0.9435
255,1.1152
255,1.0468
256,0.9578
256,1.0781
256,1.0564
256,0.8665
256,1.1304
256,1.012
256,0.9965
256,1.0188
256,0.8398
256,0.9842
256,1.101
256,0.9365
256,1.0188
256,1.1331
256,1.0778
256,1.4844
256,1.0014
256,1.1438
256,0.8607
256,0.9437
256,1.1914
256,0.9615
257,0.913
257,1.0449
257,0.9517
257,1.0699
257,0.9273
257,0.9831
257,1.0012
257,0.971
257,1.0256
257,1.0716
257,1.0755
257,0.9363
257,1.0238
257,1.0022
257,0.8816
257,0.9802
257,1.016
257,1.0328
257,0.9725
257,0.9879
257,0.993
257,1.0296
257,0.9516
258,0.907
258,0.9916
258,0.8961
258,1.0774
258,0.9212
258,0.8796
258,0.9538
258,0.9068
258,1.018
258,1.0123
258,1.0282
258,1.0666
258,1.0755
258,0.9209
258,1.1562
258,0.975
258,0.903
258,1.0601
258,0.9786
258,0.9197
258,0.8883
259,1.0041
259,0.9758
259,1.0947
259,1.1159
259,1.0333
259,1.1212
259,0.983
259,0.927
259,1.0629
259,1.1022
259,0.8962
259,1.0832
259,0.9439
259,0.9099
259,1.0568
259,0.9079
259,1.0223
259,1.0922
259,1.0219
259,0.9621
259,0.9678
259,0.9526
259,0.9682
260,0.8516
260,1.4022
260,0.8621
260,0.9058
260,1.0266
260,0.9302
260,1.0543
260,0.9738
260,1.0969
260,1.1284
260,0.9912
260,1.1375
260,1.0719
260,0.915
260,1.0087
260,0.931
260,1.0082
260,1.1669
260,0.9398
261,0.9794
261,0.9981
261,1.2165
261,0.901
261,0.9567
261,1.1491
261,0.9464
261,1.0212
261,1.156
261,0.934
261,1.0849
261,0.9449
261,1.0038
261,0.9948
261,1.0824
262,1.1011
262,1.0542
262,1.0641
262,1.0172
262,1.1684
262,0.8601
262,1.1302
262,1.0489
262,0.9565
262,0.9819
262,1.0386
262,0.9899
262,0.8462
262,1.01
262,0.9141
262,0.9498
262,1.0376
262,1.0477
262,1.1977
262,1.001
262,0.9301
262,1.0238
262,0.9429
263,1.2278
263,0.9412
263,1.1096
263,1.1341
263,0.953
263,1.06
263,0.9652
263,1.0734
263,1.238
263,1.2123
263,1.0447
263,0.9772
263,1.079
263,0.98
263,0.9255
263,0.8823
263,1.0957
263,0.9425
264,1.0306
264,0.9984
264,1.0079
264,0.9892
264,0.9503
264,1.0365
264,0.9505
264,0.9935
264,1.0465
264,0.9686
264,1.0033
264,0.9994
264,1.0932
264,1.0317
264,0.9521
264,1.0698
264,1.2616
264,0.9521
264,0.9296
264,0.9646
264,0.8466
264,0.9322
264,0.9677
264,1.114
264,0.9043
264,1.0413
264,0.8957
265,0.87
265,1.0689
265,0.9009
265,1.0324
265,1.111
265,0.8989
265,1.0724
265,0.865
265,1.0071
265,0.8858
265,1.2037
265,0.9611
265,1.099
265,1.0115
265,1.0993
265,1.0137
265,1.1236
265,0.9885
265,1.36
265,0.9239
265,0.9176
265,0.9143
266,1.0699
266,0.9281
266,1.1743
266,0.9492
266,0.9965
266,0.9969
266,1.0296
266,1.0196
266,0.992
266,1.0231
266,1.0685
266,1.0894
266,0.9528
266,0.8402
266,1.0379
266,1.2305
266,1.0354
266,0.994
266,1.102
266,1.0013
267,1.1594
267,0.943
267,1.1447
267,1.0433
267,1.0716
267,1.0169
267,1.2224
267,0.9965
267,1.0565
267,1.0232
267,0.9837
267,0.9772
267,0.9576
267,0.925
267,1.0405
267,1.0216
267,1.0428
267,1.004
267,1.248
267,0.8837
267,0.9588
267,0.9616
267,0.971
267,1.0477
268,1.0218
268,1.0245
268,1.0566
268,0.9775
268,1.008
268,1.0234
268,0.9499
268,0.9512
268,1.0769
268,0.9999
268,0.9805
268,1.1078
268,1.0074
268,1.4031
268,0.9767
268,0.9572
268,1.0588
268,0.9646
268,0.8888
268,1.0151
268,1.0013
268,0.8822
268,1.004
268,1.0095
268,1.0095
268,0.952
268,0.9261
268,1.0467
269,1.0095
269,0.9107
269,0.9654
269,0.9828
269,1.0038
269,0.901
269,1.0247
269,0.9802
269,1.0253
269,1.0531
269,0.9137
269,1.084
269,1.0286
269,1.0197
269,0.9926
269,1.062
269,1.0759
269,1.0201
269,1.0579
269,1.3008
270,1.06
270,1.0578
270,0.9911
270,0.9347
270,0.9407
270,0.8475
270,0.9034
270,0.918
270,1.0254
270,0.9307
270,0.9764
270,1.1649
270,1.0322
270,1.0121
270,1.024
270,1.0713
270,1.0796
270,0.9359
270,0.9549
270,1.0361
270,1.1102
270,0.9631
270,0.936
270,1.1033
270,0.9235
270,1.1233
270,1.0898
271,0.8389
271,1.047
271,1.1064
271,0.998
271,0.9439
271,1.0597
271,1.0749
271,1.1447
271,0.9475
271,1.1356
271,1.011
271,0.9153
271,0.9378
271,0.9525
271,1.1011
271,1.0289
271,0.9383
271,0.993
271,0.9687
271,1.0384
271,0.9532
271,1.1259
271,0.98
271,0.9616
272,1.0637
272,1.012
272,0.9546
272,1.1367
272,1.004
272,1.0564
272,1.0144
272,1.019
272,0.8878
272,1.0194
272,0.9708
272,1.1075
272,0.9366
272,1.2068
272,1.0633
272,1.0853
272,1.024
272,1.0261
272,1.1011
272,1.0216
272,0.972
272,0.8677
272,0.9478
272,1.1289
272,1.0447
272,1.0371
272,1.0666
272,0.8664
273,0.9139
273,0.982
273,0.9135
273,0.9924
273,0.943
273,0.8916
273,0.9076
273,1.0721
273,0.9821
273,1.0391
273,1.0602
273,1.071
273,1.0662
273,1.0291
273,0.9792
273,0.8919
273,0.9307
273,1.0619
273,1.0255
273,0.9772
274,0.9445
274,1.0058
274,1.0376
274,0.9711
274,0.9509
274,0.9441
274,1.0884
274,1.0225
274,0.959
274,1.119
274,0.932
274,0.9207
274,0.9582
274,0.9356
274,1.1057
274,0.9946
274,1.1871
274,1.0854
274,0.9904
274,1.0238
274,1.0827
274,0.8658
274,0.9576
274,1.1629
274,1.0808
275,1.0027
275,0.9173
275,1.1647
275,0.9392
275,0.9405
275,0.97
275,0.9878
275,1.0672
275,1.0614
275,1.0467
276,0.9957
276,0.9081
276,1.0002
276,1.0218
276,0.8657
276,1.0183
276,0.9383
276,1.0776
276,1.0673
276,0.963
276,1.1014
276,1.0407
276,1.0588
276,0.927
276,0.9531
276,1.0015
276,0.9889
276,1.0574
276,0.9378
276,0.9349
277,0.9575
277,0.9501
277,1.0359
277,0.8044
277,1.0692
277,0.9582
277,0.9862
277,0.9902
277,1.1228
277,1.0493
277,1.0119
277,0.9174
277,1.3149
277,0.9952
277,0.8671
277,1.0094
277,1.2498
277,0.9752
277,1.0706
277,0.9523
277,1.0653
278,0.997
278,0.8811
278,0.9361
278,0.9355
278,1.1783
278,0.9964
278,0.8794
278,1.0511
278,1.0261
278,0.915
278,1.0825
278,0.8823
278,1.2322
278,0.9703
278,0.9828
278,1.0189
278,1.0435
279,1.0448
279,0.7943
279,0.9246
279,0.9386
279,0.8563
279,1.0979
279,1.0007
279,0.9517
279,0.9711
279,0.8983
279,0.9016
279,1.1083
280,0.8846
280,0.8766
280,0.992
280,0.9705
280,0.9219
280,1.0229
280,0.9922
280,0.8721
280,0.9079
280,1.1508
280,0.9578
280,0.9172
280,1.0369
280,1.0982
280,1.0128
280,1.0662
280,0.9943
280,0.8465
280,0.9928
280,0.8553
281,0.9839
281,1.3892
281,1.0761
281,0.9718
281,0.9787
281,1.1502
281,0.9571
281,1.0194
281,1.074
281,1.0571
281,0.9059
281,0.9452
281,1.0742
281,1.1477
281,1.0206
281,1.0455
281,0.9519
281,0.9881
281,1.1445
281,1.021
281,0.967
282,1.2013
282,0.9312
282,1.1997
282,0.9564
282,0.9207
282,1.1483
282,1.192
282,0.9334
282,1.0318
282,0.9992
282,0.8826
282,0.9334
282,0.9836
282,1.0189
282,1.0563
282,1.1352
282,1.2385
282,0.9225
282,1.1756
283,0.9889
283,1.1363
283,0.9038
283,1.069
283,0.9235
283,1.0599
283,0.9972
283,0.9325
283,0.9747
283,0.9234
283,1.05
283,1.0137
283,0.8746
283,1.018
283,1.0158
283,0.953
283,0.9396
283,1.2516
283,1.0314
283,0.9544
283,1.1102
284,1.1404
284,0.9549
284,1.0359
284,1.0152
284,0.9885
284,1.0074
284,1.2302
284,0.9319
284,1.0503
284,0.9102
284,0.9157
284,1.0138
284,0.9025
284,0.9733
284,1.1589
284,0.9579
284,0.8978
284,0.9131
284,1.0005
284,1.1902
284,0.9529
284,1.3351
284,1.1049
285,0.9955
285,0.8731
285,1.0654
285,1.1124
285,1.1214
285,0.8968
285,1.0564
285,0.9561
285,0.8897
285,0.9257
285,0.9595
285,0.9084
285,1.0508
285,1.0984
285,0.9899
285,1.0155
285,1.0555
285,1.1223
285,0.9912
285,0.9033
286,1.1725
286,0.9279
286,1.1777
286,1.0167
286,1.1819
286,0.9027
286,1.0038
286,0.8742
286,1.062
286,0.9306
286,1.1052
286,1.1232
286,1.0537
286,1.0505
286,1.0467
286,0.909
287,0.8709
287,1.0545
287,1.0734
287,0.915
287,0.9401
287,0.943
287,0.9372
287,1.0184
287,0.9439
287,0.8907
287,1.1092
287,1.3462
287,1.0836
287,0.9448
287,0.7894
287,0.9944
287,0.9686
287,1.1193
287,0.9394
287,0.9627
287,0.9272
288,0.868
288,1.0638
288,1.0151
288,1.0953
288,1.0468
288,1.1663
288,0.9404
288,0.9507
288,0.9692
288,0.8481
288,0.9832
288,0.9567
288,1.012
288,1.0013
288,0.9649
288,0.9957
288,0.9577
289,1.0439
289,0.9494
289,0.927
289,0.9991
289,1.1153
289,1.1246
289,0.9645
289,1.0778
289,1.0675
289,1.0199
289,0.9717
289,1.007
289,0.9244
289,1.1356
289,0.9518
289,1.1164
289,0.9971
289,0.9671
289,0.9562
289,1.0088
289,0.9928
289,1.0977
289,1.0008
289,1.1411
289,1.0344
289,1.0346
290,0.9341
290,1.0718
290,0.878
290,1.0643
290,1.0483
290,1.0514
290,0.9447
290,1.0008
290,1.0128
290,1.1108
290,0.9203
290,0.8641
290,1.1801
290,0.98
290,1.036
290,0.9138
290,1.1181
290,1.0555
290,0.9851
290,0.8886
290,0.9355
290,0.9872
290,1.0512
290,1.0709
291,1.0104
291,1.1016
291,0.9811
291,0.9104
291,0.9091
291,0.9402
291,0.9888
291,0.999
291,1.3534
291,1.0473
291,0.9617
291,1.0581
291,1.0485
291,0.9311
291,1.0916
291,1.0944
291,1.1128
292,0.9872
292,1.0651
292,1.0697
292,1.0906
292,0.9931
292,0.9332
292,1.0052
292,1.0466
292,0.881
292,0.9648
292,0.9881
292,0.9755
292,0.8817
292,1.0713
292,0.7862
292,0.9238
293,1.0409
293,1.0416
293,0.9936
293,1.0081
293,0.9752
293,0.9649
293,0.943
293,1.0449
293,0.9867
293,1.0639
293,1.1493
293,1.0947
293,1.0392
293,1.0642
293,1.0087
293,1.0767
293,0.9605
293,0.9507
293,1.0851
293,1.0687
294,1.0238
294,1.0606
294,1.0108
294,1.0731
294,0.9741
294,0.9637
294,1.0386
294,0.8957
294,1.0224
294,1.0128
294,0.9515
294,0.9034
294,0.9457
294,1.0428
294,0.9762
294,1.0353
294,0.9514
295,1.0608
295,1.0596
295,0.9233
295,1.0867
295,0.9127
295,0.9349
295,0.8633
295,0.8837
295,0.9319
295,0.7865
295,1.1748
295,0.9964
295,0.9316
295,0.8905
295,0.8531
295,1.0161
295,0.8859
295,1.0421
295,0.8914
295,1.1862
295,0.9919
295,0.9774
295,0.8773
296,1.0678
296,1.003
296,0.935
296,1.0283
296,1.0034
296,1.0891
296,1.1088
296,1.0192
296,1.0809
296,1.0055
296,1.0165
296,0.9883
296,1.0348
296,0.9784
296,1.0626
296,0.9335
296,1.0861
296,0.9488
296,1.1335
296,0.9598
297,1.0382
297,0.9305
297,0.98
297,1.0584
297,1.064
297,1.0431
297,1.0585
297,1.0777
297,1.0445
297,1.0254
297,1.0491
297,1.0315
297,1.0617
297,1.008
297,0.992
297,1.1765
297,0.9315
297,0.9031
297,1.0838
297,0.9179
297,1.0337
297,0.9774
298,1.033
298,1.0383
298,1.0126
298,0.9172
298,1.0648
298,0.983
298,0.9928
298,1.0764
298,0.8149
298,1.1387
298,0.9758
